"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00027401","1959-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","11",",0","6",",0","0",",0","2",",0","1",",0","0",",0","21",",0","2",",0","0",",0","0",",0","27","","","","19590806",",,0","19590805","+,,0","19590804",",,0","","","19590809",",,0","19590808",",,0","-4.4",",0,06,","25",",,0,05,+","33",",,0,04,","14.2",",,0,09,","15.6",",0,08,","958.7","0","508.9",",0","42.2",",,,0","48",",,,0","1.92",",0","4.48",",,,0","-0.65",",,,0","","","","","","","",""
"USW00027401","1959-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","5",",0","0",",0","0",",0","28",",0","14",",0","0",",0","0",",0","19","","","","19590927",",,0","19590930","+,,0","19590918","+,,0","","","19590918",",,0","19590930",",,0","-8.9",",0,27,","25",",,0,30,+","8",",,0,18,+","1.0",",,0,18,","6.7",",0,30,","1551.6","0","592.9",",0","3.5",",,,0","30",",,,0","-1.43",",0","0.55",",,,0","-3.41",",,,0","","","","","","","",""
"USW00027401","1959-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","22","2,0","0","1,0","10",",0","31",",0","28",",0","0",",0","0",",0","5","","","","19591015","+,,0","19591031","+,2,0","19591018",",1,0","","","19591018",",,0","19591001",",,0","-23.3",",0,15,+","178","2,,0,31,+","23","1,,0,18,","2.3",",,0,18,","6.1",",0,01,","2420.3","0","868.7",",0","7.8",",,,0","78","1,,,0","-9.69",",0","-6.97",",,,0","-12.41",",,,0","","","","","","","",""
"USW00027401","1959-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","1",",0","1",",0","0",",0","30",",0","1",",0","28",",0","30",",0","30",",0","0",",0","0",",0","3","","","","19591121",",,0","19591130","+,,0","19591127",",,0","","","19591127",",,0","19591111",",,0","-32.8",",0,21,","254",",,0,30,+","76",",,0,27,","6.1",",,0,27,","-7.8",",0,11,","3640.4","0","1220.1",",0","6.1",",,,0","76",",,,0","-22.34",",0","-19.71",",,,0","-24.96",",,,0","","","","","","","",""
"USW00027401","1959-12","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","31",",0","0",",0","30",",0","31",",0","31",",0","0",",0","0",",0","1","","","","19591210","+,,0","19591231","+,,0","19591214",",,0","","","19591214",",,0","19591201",",,0","-41.1",",0,10,+","254",",,0,31,+","5",",,0,14,","0.5",",,0,14,","-15.6",",0,01,","5116.6","0","1476.2",",0","0.8",",,,0","8",",,,0","-29.29",",0","-26.51",",,,0","-32.06",",,,0","","","","","","","",""
"USW00027401","1960-01","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","31",",0","0",",0","31",",0","31",",0","31",",0","0",",0","0",",0","3","","","","19600116","+,,0","19600131","+,,0","19600121",",,0","","","19600121",",,0","19600107",",,0","-42.8",",0,16,+","305",",,0,31,+","20",",,0,21,","2.0",",,0,21,","-20.0",",0,07,","6704.5","0","1587.9",",0","6.5",",,,0","65",",,,0","-32.89",",0","-30.14",",,,0","-35.64",",,,0","","","","","","","",""
"USW00027401","1960-02","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","29",",0","0",",0","25",",0","29",",0","29",",0","0",",0","0",",0","1","","","","19600210",",,0","19600229","+,,0","19600201",",,0","","","19600201",",,0","19600229",",,0","-37.2",",0,10,","330",",,0,29,+","10",",,0,01,","1.0",",,0,01,","-2.2",",0,29,","7893.7","0","1189.2",",0","2.1",",,,0","21",",,,0","-22.67",",0","-19.39",",,,0","-25.96",",,,0","","","","","","","",""
"USW00027401","1960-03","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","31",",0","1",",0","28",",0","31",",0","31",",0","0",",0","0",",0","13","","","","19600310",",,0","19600331","+,,0","19600324",",,0","","","19600324",",,0","19600301",",,0","-38.9",",0,10,","356",",,0,31,+","25",",,0,24,","2.5",",,0,24,","-3.3",",0,01,","9207.5","0","1313.8",",0","3.1",",,,0","31",",,,0","-24.05",",0","-20.59",",,,0","-27.51",",,,0","","","","","","","",""
"USW00027401","1960-04","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","11",",0","0",",0","0",",0","30",",0","0",",0","22",",0","30",",0","30",",0","0",",0","0",",0","7","","","","19600402",",,0","19600425","+,,0","19600421","+,,0","","","19600421","+,,0","19600424",",,0","-36.1",",0,02,","406",",,0,25,+","10",",,0,21,+","1.0",",,0,21,+","-2.8",",0,24,","10357.4","0","1149.9",",0","6.1",",,,0","61",",,,0","-20.00",",0","-16.28",",,,0","-23.71",",,,0","","","","","","","",""
"USW00027401","1960-05","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","31",",0","0",",0","0",",0","31",",0","25",",0","0",",0","0",",0","21","","","","19600507",",,0","19600507","+,,0","19600510",",,0","","","19600510",",,0","19600529","+,,0","-11.1",",0,07,","381",",,0,07,+","10",",,0,10,","1.0",",,0,10,","2.2",",0,29,+","11058.8","0","701.4",",0","2.1",",,,0","21",",,,0","-4.29",",0","-2.49",",,,0","-6.09",",,,0","","","","","","","",""
"USW00027401","1960-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","12",",0","1",",0","0",",0","13",",0","1",",0","0",",0","21",",0","7",",0","0",",0","0",",0","20","","","","19600605",",,0","19600602",",,0","19600615",",,0","","","19600615",",,0","19600622",",,0","-5.0",",0,05,","102",",,0,02,","28",",,0,15,","2.8",",,0,15,","12.8",",0,22,","11577.7","0","518.9",",0","13.0",",,,0","80",",,,0","1.04",",0","3.26",",,,0","-1.19",",,,0","","","","","","","",""
"USW00027401","1960-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","22","","","","19600709","+,,0","19600731","+,,0","19600724",",,0","","","19600714",",,0","19600718",",,0","-1.7",",0,09,+","0",",,0,31,+","10",",,0,24,","7.4",",,0,14,","20.0",",0,18,","478.5","0","478.5",",0","18.1",",,,0","10",",,,0","2.90",",0","5.42",",,,0","0.38",",,,0","","","","","","","",""
"USW00027401","1960-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","19",",0","1",",0","0",",0","2",",0","1",",0","0",",0","14",",0","2",",0","0",",0","0",",0","30","","","","19600824",",,0","19600830","+,,0","19600829",",,0","","","19600829",",,0","19600811",",,0","-2.2",",0,24,","25",",,0,30,+","51",",,0,29,","4.1",",,0,29,","19.4",",0,11,","961.3","0","482.8",",0","17.7",",,,0","75",",,,0","2.76",",0","4.78",",,,0","0.74",",,,0","","","","","","","",""
"USW00027401","1960-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","20",",0","2",",0","0",",0","16",",0","2",",0","0",",0","30",",0","19",",0","0",",0","0",",0","19","","","","19600929",",,0","19600927","+,,0","19600902",",,0","","","19600902",",,0","19600927",",,0","-8.3",",0,29,","51",",,0,27,+","53",",,0,02,","5.3",",,0,02,","5.0",",0,27,","1554.2","0","592.9",",0","19.4",",,,0","155",",,,0","-1.43",",0","-0.11",",,,0","-2.75",",,,0","","","","","","","",""
"USW00027401","1960-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","16",",0","2",",0","0",",0","31",",0","6",",0","5",",0","31",",0","29",",0","0",",0","0",",0","8","","","","19601009","+,,0","19601017","+,,0","19601008",",,0","","","19601010","+,,0","19601003",",,0","-22.2",",0,09,+","330",",,0,17,+","183",",,0,08,","3.6",",,0,10,+","5.0",",0,03,","2384.8","0","830.6",",0","16.1",",,,0","412",",,,0","-8.46",",0","-5.44",",,,0","-11.49",",,,0","","","","","","","",""
"USW00027401","1960-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","30",",0","0",",0","27",",0","30",",0","30",",0","0",",0","0",",0","4","","","","19601130",",,0","19601103","+,,0","19601128",",,0","","","19601128",",,0","19601106",",,0","-34.4",",0,30,","229",",,0,03,+","5",",,0,28,","0.5",",,0,28,","-8.3",",0,06,","3581.2","0","1196.4",",0","1.1",",,,0","11",",,,0","-21.55",",0","-18.41",",,,0","-24.68",",,,0","","","","","","","",""
"USW00027401","1960-12","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","21",",0","31",",0","31",",0","0",",0","0",",0","8","","","","19601203",",,0","19601231","+,,0","19601231","+,,0","","","19601231","+,,0","19601210",",,0","-40.0",",0,03,","178",",,0,31,+","0",",T,0,31,+","0.0",",T,0,31,+","-3.3",",0,10,","4742.2","0","1161.0",",0","0.0",",T,,0","0",",T,,0","-19.12",",0","-16.04",",,,0","-22.20",",,,0","","","","","","","",""
"USW00027401","1961-01","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","31",",0","0",",0","28",",0","31",",0","31",",0","0",",0","0",",0","13","","","","19610118","+,,0","19610120","+,,0","19610113",",,0","","","19610113",",,0","19610122",",,0","-35.0",",0,18,+","203",",,0,20,+","15",",,0,13,","1.0",",,0,13,","-3.3",",0,22,","6049.9","0","1307.7",",0","1.9",",,,0","24",",,,0","-23.85",",0","-21.35",",,,0","-26.36",",,,0","","","","","","","",""
"USW00027401","1961-02","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","28",",0","1",",0","28",",0","28",",0","28",",0","0",",0","0",",0","10","","","","19610227",",,0","19610210","+,,0","19610207",",,0","","","19610207",",,0","19610201",",,0","-41.7",",0,27,","254",",,0,10,+","43",",,0,07,","1.0",",,0,07,","-19.4",",0,01,","7466.7","0","1416.8",",0","1.8",",,,0","79",",,,0","-32.27",",0","-29.04",",,,0","-35.50",",,,0","","","","","","","",""
"USW00027401","1961-03","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","8",",0","0",",0","0",",0","31",",0","1",",0","31",",0","31",",0","31",",0","0",",0","0",",0","5","","","","19610308",",,0","19610318","+,,0","19610315",",,0","","","19610315",",,0","19610331",",,0","-45.6",",0,08,","305",",,0,18,+","25",",,0,15,","2.0",",,0,15,","-18.9",",0,31,","8948.9","0","1482.2",",0","6.8",",,,0","108",",,,0","-29.48",",0","-26.67",",,,0","-32.29",",,,0","","","","","","","",""
"USW00027401","1961-04","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","4",",0","1",",0","0",",0","30",",0","2",",0","27",",0","30",",0","30",",0","0",",0","0",",0","7","","","","19610403",",,0","19610430","+,,0","19610427",",,0","","","19610427",",,0","19610426",",,0","-36.1",",0,03,","229",",,0,30,+","58",",,0,27,","3.0",",,0,27,","-3.3",",0,26,","10198.2","0","1249.3",",0","6.1",",,,0","117",",,,0","-23.31",",0","-19.05",",,,0","-27.57",",,,0","","","","","","","",""
"USW00027401","1961-05","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","31",",0","1",",0","3",",0","31",",0","20",",0","0",",0","0",",0","20","","","","19610501",",,0","19610511","+,,0","19610521",",,0","","","19610521",",,0","19610529",",,0","-23.9",",0,01,","203",",,0,11,+","36",",,0,21,","3.6",",,0,21,","8.9",",0,29,","10925.9","0","727.7",",0","4.4",",,,0","54",",,,0","-5.14",",0","-1.32",",,,0","-8.97",",,,0","","","","","","","",""
"USW00027401","1961-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0","1,0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0","1,0","0","1,0","0","1,0","22","","","","19610627","+,,0","19610606","+,,0","19610621",",,0","","","19610608",",,0","19610619",",1,0","-2.8",",0,27,+","0",",T,0,06,+","20",",,0,21,","9.1",",,0,08,","13.3","1,0,19,","11411.5","0","485.6","1,0","20.4",",,,0","20",",,,0","1.64","1,0","3.89","1,,,0","-0.62",",,,0","","","","","","","",""
"USW00027401","1961-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","18",",0","8",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","25","","","","19610704",",,0","19610704",",,0","19610704",",,0","","","19610731",",,0","19610725",",,0","-2.2",",0,04,","0",",T,0,04,","15",",,0,04,","19.3",",,0,31,","18.9",",0,25,","421.6","0","421.6",",0","70.9",",,,0","15",",,,0","4.73",",0","8.48",",,,0","0.98",",,,0","","","","","","","",""
"USW00027401","1961-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","25","","","","19610813",",,0","19610831","+,,0","19610826","+,,0","","","19610801",",,0","19610818",",,0","-2.2",",0,13,","0",",,0,31,+","0",",T,0,26,+","10.4",",,0,01,","16.7",",0,18,","883.5","0","461.9",",0","28.0",",,,0","0",",T,,0","3.43",",0","6.25",",,,0","0.61",",,,0","","","","","","","",""
"USW00027401","1961-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","4",",0","2",",0","0",",0","24",",0","3",",0","0",",0","0",",0","26","","","","19610930",",,0","19610930","+,,0","19610929",",,0","","","19610914",",,0","19610906",",,0","-5.0",",0,30,","51",",,0,30,+","38",",,0,29,","7.1",",,0,14,","8.3",",0,06,","1416.4","0","532.9",",0","22.4",",,,0","112",",,,0","0.57",",0","2.44",",,,0","-1.30",",,,0","","","","","","","",""
"USW00027401","1961-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","20",",0","0",",0","0",",0","31",",0","6",",0","8",",0","31",",0","29",",0","0",",0","0",",0","10","","","","19611027",",,0","19611029",",,0","19611026","+,,0","","","19611026","+,,0","19611019",",,0","-26.7",",0,27,","203",",,0,29,","33",",,0,26,+","2.3",",,0,26,+","3.9",",0,19,","2326.6","0","910.2",",0","24.7",",,,0","341",",,,0","-11.03",",0","-7.54",",,,0","-14.51",",,,0","","","","","","","",""
"USW00027401","1961-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","9",",0","0",",0","0",",0","30",",0","0",",0","28",",0","30",",0","30",",0","0",",0","0",",0","10","","","","19611125",",,0","19611112","+,,0","19611122","+,,0","","","19611122","+,,0","19611114",",,0","-32.8",",0,25,","152",",,0,12,+","8",",,0,22,+","0.8",",,0,22,+","-5.6",",0,14,","3490.4","0","1163.8",",0","4.1",",,,0","44",",,,0","-20.46",",0","-16.38",",,,0","-24.54",",,,0","","","","","","","",""
"USW00027401","1961-12","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","0",",0","0",",0","31",",0","1",",0","30",",0","31",",0","31",",0","0",",0","0",",0","3","","","","19611224",",,0","19611223","+,,0","19611211",",,0","","","19611211",",,0","19611212",",,0","-46.1",",0,24,","152",",,0,23,+","25",",,0,11,","2.0",",,0,11,","-4.4",",0,12,","4940.1","0","1449.7",",0","4.5",",,,0","60",",,,0","-28.43",",0","-24.93",",,,0","-31.94",",,,0","","","","","","","",""
"USW00027401","1962-01","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7","1,0","4","1,0","0","1,0","31",",0","7",",0","23",",0","31",",0","30",",0","0",",0","0",",0","5","","","","19620127",",,0","19620123",",,0","19620118",",,0","","","19620121",",1,0","19620119",",,0","-46.1",",0,27,","838",",,0,23,","376",",,0,18,","17.5","1,,0,21,","3.9",",0,19,","6129.1","0","1189.0",",0","46.5","1,,,0","888",",,,0","-20.02",",0","-15.19",",,,0","-24.85",",,,0","","","","","","","",""
"USW00027401","1962-02","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","13",",0","3",",0","0",",0","28",",0","3",",0","26",",0","28",",0","27",",0","0",",0","0",",0","8","","","","19620215",",,0","19620202","+,,0","19620227",",,0","","","19620221",",,0","19620225",",,0","-36.1",",0,15,","660",",,0,02,+","58",",,0,27,","5.1",",,0,21,","1.1",",0,25,","7216.4","0","1087.3",",0","18.8",",,,0","215",",,,0","-20.50",",0","-16.16",",,,0","-24.84",",,,0","","","","","","","",""
"USW00027401","1962-03","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","31",",0","0",",0","29",",0","31",",0","30",",0","0",",0","0",",0","10","","","","19620326",",,0","19620301",",,0","19620323","+,,0","","","19620323","+,,0","19620329",",,0","-41.1",",0,26,","559",",,0,01,","5",",,0,23,+","0.5",",,0,23,+","0.6",",0,29,","8573.4","0","1357.0",",0","2.2",",,,0","22",",,,0","-25.44",",0","-21.46",",,,0","-29.42",",,,0","","","","","","","",""
"USW00027401","1962-04","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","8",",0","0",",0","0",",0","30",",0","0",",0","28",",0","30",",0","29",",0","0",",0","0",",0","17","","","","19620402",",,0","19620402","+,,0","19620401",",,0","","","19620401",",,0","19620410",",,0","-32.8",",0,02,","305",",,0,02,+","18",",,0,01,","1.0",",,0,01,","1.1",",0,10,","9664.6","0","1091.2",",0","3.6",",,,0","50",",,,0","-18.04",",0","-12.77",",,,0","-23.31",",,,0","","","","","","","",""
"USW00027401","1962-05","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","31",",0","1",",0","11",",0","31",",0","24",",0","0",",0","0",",0","20","","","","19620501",",,0","19620509","+,,0","19620506",",,0","","","19620506",",,0","19620521","+,,0","-21.7",",0,01,","203",",,0,09,+","38",",,0,06,","2.5",",,0,06,","2.8",",0,21,+","10483.9","0","819.3",",0","4.4",",,,0","59",",,,0","-8.10",",0","-4.79",",,,0","-11.40",",,,0","","","","","","","",""
"USW00027401","1962-06","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","0",",0","0",",0","20","","","","19620603",",,0","19620624","+,,0","19620608",",,0","","","19620620",",,0","19620618",",,0","-3.9",",0,03,","0",",T,0,24,+","8",",,0,08,","1.5",",,0,20,","15.6",",0,18,","10976.3","0","492.4",",0","3.4",",,,0","19",",,,0","1.92",",0","4.43",",,,0","-0.59",",,,0","","","","","","","",""
"USW00027401","1962-07","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","28","","","","19620705","+,,0","19620731","+,,0","19620723",",,0","","","19620727",",,0","19620719",",,0","-3.3",",0,05,+","0",",,0,31,+","0",",T,0,23,","17.5",",,0,27,","18.9",",0,19,","436.6","0","436.6",",0","39.7",",,,0","0",",T,,0","4.25",",0","7.83",",,,0","0.66",",,,0","","","","","","","",""
"USW00027401","1962-08","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","28","","","","19620824","+,,0","19620823",",,0","19620830",",,0","","","19620825",",,0","19620811",",,0","-0.6",",0,24,+","0",",T,0,23,","23",",,0,30,","12.4",",,0,25,","17.8",",0,11,","846.3","0","409.7",",0","25.9",",,,0","43",",,,0","5.12",",0","7.93",",,,0","2.30",",,,0","","","","","","","",""
"USW00027401","1962-09","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","13",",0","3",",0","0",",0","13","2,0","3","1,0","0",",0","29",",0","12",",0","0",",0","0",",0","16","","","","19620928","+,,0","19620930","+,2,0","19620905",",1,0","","","19620905",",,0","19620911","+,,0","-4.4",",0,28,+","102","2,,0,30,+","79","1,,0,05,","8.9",",,0,05,","9.4",",0,11,+","1405.2","0","558.9",",0","27.0",",,,0","237","1,,,0","-0.30",",0","1.68",",,,0","-2.27",",,,0","","","","","","","",""
"USW00027401","1962-10","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","31",",0","1",",0","3",",0","31",",0","31",",0","0",",0","0",",0","18","","","","19621030",",,0","19621025","+,,0","19621012",",,0","","","19621012",",,0","19621005","+,,0","-20.0",",0,30,","127",",,0,25,+","30",",,0,12,","3.0",",,0,12,","0.0",",0,05,+","2171.4","0","766.2",",0","7.2",",,,0","72",",,,0","-6.38",",0","-3.61",",,,0","-9.16",",,,0","","","","","","","",""
"USW00027401","1962-11","70.13389","-143.57694","14.9","BARTER ISLAND WEATHER SERVICE OFFICE AIRPORT, AK US","","","0.0","0","0.0",",0","4",",0","1",",0","0",",0","30",",0","1",",0","12",",0","30",",0","30",",0","0",",0","0",",0","3","","","","19621129","+,,0","19621130","+,,0","19621121",",,0","","","19621121",",,0","19621105","+,,0","-31.7",",0,29,+","102",",,0,30,+","30",",,0,21,","3.0",",,0,21,","-2.8",",0,05,+","3143.1","0","971.7",",0","4.9",",,,0","49",",,,0","-14.06",",0","-11.41",",,,0","-16.70",",,,0","","","","","","","",""
