"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00026501","2019-01","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.0",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","","","","","22",",W","31",",W","27",",W","0",",W","0",",W","26","","4","","20190112",",,W","","","","","","","20190113","+,,W","20190128","+,,W","-47.7",",W,12,","","","","","0.8",",,W,13,+","1.7",",W,28,+","","","1184.1",",W","1.6",",,,W","","","-19.86",",W","-15.11",",,,W","-24.62",",,,W","120",",W","120",",W","","","13.4",",W","15.7",",W","",""
"USW00026501","2019-02","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","4.9","4,W","0.0","W","0.0","3,W","1","3,W","0","3,W","0","3,W","","","","","7","3,W","25","3,W","21","3,W","0","3,W","0","3,W","15","","1","","20190214",",3,W","","","","","","","20190208",",3,W","20190207",",3,W","-34.3","3,W,14,","","","","","1.0","3,,W,08,","3.9","3,W,07,","","","701.2","3,W","1.0","3,,,W","","","-9.71","3,W","-5.48","3,,,W","-13.94","3,,,W","220","3,W","220","3,W","","","17.0","3,W","20.1","3,W","",""
"USW00026501","2019-03","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.1",",W","0.0","W","0.0",",W","9",",W","0",",W","0",",W","","","","","2",",W","30",",W","12",",W","0",",W","0",",W","16","","","","20190320",",,W","","","","","","","20190325","+,,W","20190331",",,W","-22.7",",W,20,","","","","","2.0",",,W,25,+","10.0",",W,31,","","","656.1",",W","8.8",",,,W","","","-2.83",",W","1.31",",,,W","-6.97",",,,W","180",",W","170",",W","","","12.5",",W","16.1",",W","",""
"USW00026501","2019-04","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.4","1,W","0.0","W","0.0","1,W","3","1,W","2","1,W","0","1,W","","","","","0","1,W","29","1,W","9","1,W","0","1,W","0","1,W","9","","","","20190405",",1,W","","","","","","","20190413",",1,W","20190430","+,1,W","-13.8","1,W,05,","","","","","5.6","1,,W,13,","13.3","1,W,30,+","","","575.2","1,W","10.2","1,,,W","","","-1.50","1,W","3.38","1,,,W","-6.38","1,,,W","350","1,W","340","1,W","","","8.1","1,W","13.0","1,W","",""
"USW00026501","2019-05","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.5","1,W","0.0","W","0.0","1,W","17","1,W","6","1,W","0","1,W","","","","","0","1,W","2","1,W","0","1,W","3","1,W","0","1,W","10","","2","","20190505",",1,W","","","","","","","20190517",",1,W","20190522",",1,W","-3.2","1,W,05,","","","","","9.7","1,,W,17,","21.7","1,W,22,","","","266.6","1,W","42.4","1,,,W","","","9.45","1,W","14.47","1,,,W","4.42","1,,,W","130","1,W","110","1,W","","","11.6","1,W","14.8","1,W","",""
"USW00026501","2019-06","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.3","3,W","10.1","W","10.1","3,W","3","3,W","1","3,W","0","3,W","","","","","0","3,W","0","3,W","0","3,W","20","3,W","0","3,W","2","","","","20190615","+,3,W","","","","","","","20190601",",3,W","20190628",",3,W","7.2","3,W,15,+","","","","","7.1","3,,W,01,","30.6","3,W,28,","","","57.3","3,W","7.9","3,,,W","","","16.59","3,W","22.81","3,,,W","10.37","3,,,W","260","3,W","350","3,W","","","8.9","3,W","11.6","3,W","",""
"USW00026501","2019-07","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.3","3,W","39.6","W","29.5","3,W","5","3,W","2","3,W","0","3,W","","","","","0","3,W","0","3,W","0","3,W","18","3,W","1","3,W","12","","","","20190727",",3,W","","","","","","","20190724",",3,W","20190708",",3,W","5.0","3,W,27,","","","","","12.2","3,,W,24,","32.8","3,W,08,","37.3","W","37.3","3,W","17.0","3,,,W","","","18.05","3,W","23.15","3,,,W","12.96","3,,,W","230","3,W","220","3,W","","","9.4","3,W","11.6","3,W","",""
"USW00026501","2019-08","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.6","2,W","39.6","W","0.0","2,W","9","2,W","6","2,W","0","2,W","","","","","0","2,W","1","2,W","0","2,W","2","2,W","0","2,W","13","","3","","20190824",",2,W","","","","","","","20190802",",2,W","20190807",",2,W","0.0","2,W,24,","","","","","15.7","2,,W,02,","21.7","2,W,07,","206.7","W","169.4","2,W","47.6","2,,,W","","","12.49","2,W","16.95","2,,,W","8.03","2,,,W","250","2,W","200","2,W","","","11.6","2,W","15.7","2,W","",""
"USW00026501","2019-09","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.7","2,W","39.6","W","0.0","2,W","14","2,W","4","2,W","0","2,W","","","","","0","2,W","5","2,W","0","2,W","0","2,W","0","2,W","9","","","","20190922","+,2,W","","","","","","","20190929",",2,W","20190914","+,2,W","-1.6","2,W,22,+","","","","","7.1","2,,W,29,","16.7","2,W,14,+","482.6","W","275.9","2,W","27.5","2,,,W","","","8.48","2,W","11.75","2,,,W","5.21","2,,,W","100","2,W","230","2,W","","","11.6","2,W","14.3","2,W","",""
"USW00026501","2019-10","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.0","1,W","39.6","W","0.0","1,W","11","1,W","4","1,W","0","1,W","","","","","0","1,W","23","1,W","8","1,W","0","1,W","0","1,W","21","","2","","20191017",",1,W","","","","","","","20191026",",1,W","20191008","+,1,W","-14.9","1,W,17,","","","","","9.7","1,,W,26,","7.2","1,W,08,+","1057.0","W","574.4","1,W","32.9","1,,,W","","","-0.82","1,W","2.69","1,,,W","-4.32","1,,,W","100","1,W","100","1,W","","","13.4","1,W","16.1","1,W","",""
"USW00026501","2019-11","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.3","5,W","39.6","W","0.0","5,W","5","5,W","0","5,W","0","5,W","","","","","9","5,W","25","5,W","23","5,W","0","5,W","0","5,W","12","","1","","20191118",",5,W","","","","","","","20191105",",5,W","20191127",",5,W","-33.2","5,W,18,","","","","","2.3","5,,W,05,","1.7","5,W,27,","1834.9","W","777.9","5,W","7.4","5,,,W","","","-12.78","5,W","-8.91","5,,,W","-16.66","5,,,W","110","5,W","110","5,W","","","16.5","5,W","17.9","5,W","",""
"USW00026501","2019-12","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","1.3","3,W","39.6","W","0.0","2,W","2","2,W","0","2,W","0","2,W","","","","","26","2,W","29","2,W","29","2,W","0","2,W","0","2,W","16","","2","","20191226",",2,W","","","","","","","20191230",",2,W","20191209",",2,W","-44.9","2,W,26,","","","","","1.3","2,,W,30,","-0.5","2,W,09,","3049.7","W","1214.8","2,W","1.6","2,,,W","","","-23.56","2,W","-18.83","2,,,W","-28.29","2,,,W","90","2,W","90","2,W","","","13.4","2,W","15.7","2,W","",""
"USW00026501","2020-01","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","1.4",",W","0.0","W","0.0",",W","1",",W","0",",W","0",",W","","","","","31",",W","31",",W","31",",W","0",",W","0",",W","22","","2","","20200109",",,W","","","","","","","20200101",",,W","20200114",",,W","-45.5",",W,09,","","","","","1.5",",,W,01,","-10.5",",W,14,","4529.3","W","1479.6",",W","1.5",",,,W","","","-29.40",",W","-25.33",",,,W","-33.46",",,,W","120",",W","360",",W","","","9.8",",W","12.5",",W","",""
"USW00026501","2020-02","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.2",",W","0.0","W","0.0",",W","6",",W","0",",W","0",",W","","","","","25",",W","29",",W","29",",W","0",",W","0",",W","19","","","","20200214",",,W","","","","","","","20200203",",,W","20200219",",,W","-42.1",",W,14,","","","","","0.8",",,W,03,","-3.8",",W,19,","5746.8","W","1217.5",",W","2.7",",,,W","","","-23.65",",W","-17.82",",,,W","-29.48",",,,W","110",",W","110",",W","","","11.2",",W","13.9",",W","",""
"USW00026501","2020-03","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.1",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","","","","","15",",W","30",",W","20",",W","0",",W","0",",W","10","","","","20200310","+,,W","","","","","","","20200314",",,W","20200319",",,W","-37.1",",W,10,+","","","","","4.6",",,W,14,","3.9",",W,19,","6689.0","W","942.2",",W","7.4",",,,W","","","-12.06",",W","-6.63",",,,W","-17.50",",,,W","220",",W","210",",W","","","13.4",",W","16.1",",W","",""
"USW00026501","2020-04","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.0",",W","0.0","W","0.0",",W","8",",W","4",",W","0",",W","","","","","3",",W","25",",W","5",",W","0",",W","0",",W","15","","2","","20200407",",,W","","","","","","","20200415",",,W","20200418",",,W","-23.8",",W,07,","","","","","7.1",",,W,15,","8.3",",W,18,","7288.4","W","599.4",",W","24.4",",,,W","","","-1.65",",W","2.79",",,,W","-6.08",",,,W","230",",W","210",",W","","","15.7",",W","19.7",",W","",""
"USW00026501","2020-05","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.5",",W","0.0","W","0.0",",W","7",",W","2",",W","0",",W","","","","","0",",W","6",",W","0",",W","5",",W","0",",W","4","","2","","20200501",",,W","","","","","","","20200521",",,W","20200530",",,W","-6.6",",W,01,","","","","","3.6",",,W,21,","25.6",",W,30,","7546.9","W","258.5",",W","11.7",",,,W","","","10.00",",W","16.61",",,,W","3.38",",,,W","140",",W","180",",W","","","11.6",",W","14.3",",W","",""
"USW00026501","2020-06","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.6","2,W","0.0","W","0.0","1,W","17","1,W","6","1,W","0","1,W","","","","","0","1,W","0","1,W","0","1,W","11","1,W","0","1,W","9","","1","","20200609",",1,W","","","","","","","20200623",",1,W","20200617",",1,W","3.9","1,W,09,","","","","","6.9","1,,W,23,","26.1","1,W,17,","7666.5","W","119.6","1,W","37.8","1,,,W","","","14.21","1,W","19.15","1,,,W","9.27","1,,,W","110","1,W","110","1,W","","","14.3","1,W","17.0","1,W","",""
"USW00026501","2020-07","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.7",",W","0.0","W","0.0",",W","14",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","7",",W","0",",W","11","","","","20200712",",,W","","","","","","","20200720",",,W","20200705",",,W","6.1",",W,12,","","","","","9.7",",,W,20,","23.9",",W,05,","119.3","W","119.3",",W","29.9",",,,W","","","14.49",",W","18.25",",,,W","10.72",",,,W","250",",W","200",",W","","","10.7",",W","13.4",",W","",""
"USW00026501","2020-08","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","1.9",",W","0.0","W","0.0",",W","11",",W","4",",W","0",",W","","","","","0",",W","0",",W","0",",W","8",",W","0",",W","17","","2","","20200811",",,W","","","","","","","20200806",",,W","20200819","+,,W","2.2",",W,11,","","","","","10.2",",,W,06,","23.9",",W,19,+","271.8","W","152.5",",W","23.9",",,,W","","","13.41",",W","19.37",",,,W","7.46",",,,W","210",",W","210",",W","","","12.5",",W","14.3",",W","",""
"USW00026501","2020-09","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.9",",W","0.0","W","0.0",",W","12",",W","4",",W","0",",W","","","","","0",",W","9",",W","0",",W","0",",W","0",",W","7","","1","","20200925",",,W","","","","","","","20200906",",,W","20200906",",,W","-4.9",",W,25,","","","","","9.7",",,W,06,","15.0",",W,06,","624.2","W","352.4",",W","38.2",",,,W","","","6.59",",W","10.50",",,,W","2.67",",,,W","230",",W","230",",W","","","10.7",",W","14.3",",W","",""
"USW00026501","2020-10","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.8","2,W","0.0","W","0.0","2,W","5","2,W","1","2,W","0","2,W","","","","","0","2,W","21","2,W","14","2,W","0","2,W","0","2,W","15","","2","","20201015",",2,W","","","","","","","20201003",",2,W","20201002",",2,W","-17.7","2,W,15,","","","","","2.8","2,,W,03,","13.9","2,W,02,","1196.1","W","571.9","2,W","6.1","2,,,W","","","-1.39","2,W","2.00","2,,,W","-4.78","2,,,W","110","2,W","100","2,W","","","11.2","2,W","13.4","2,W","",""
"USW00026501","2020-11","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.6",",W","0.0","W","0.0",",W","4",",W","0",",W","0",",W","","","","","18",",W","30",",W","27",",W","0",",W","0",",W","21","","5","","20201119",",,W","","","","","","","20201108",",,W","20201106",",,W","-30.5",",W,19,","","","","","2.0",",,W,08,","4.4",",W,06,","2160.2","W","964.1",",W","4.5",",,,W","","","-13.80",",W","-9.53",",,,W","-18.08",",,,W","110",",W","110",",W","","","14.3",",W","17.0",",W","",""
"USW00026501","2020-12","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.4",",W","0.0","W","0.0",",W","7",",W","0",",W","0",",W","","","","","18",",W","31",",W","31",",W","0",",W","0",",W","25","","7","","20201211",",,W","","","","","","","20201201",",,W","20201228",",,W","-38.2",",W,11,","","","","","1.5",",,W,01,","-3.2",",W,28,","3264.5","W","1104.3",",W","3.9",",,,W","","","-17.29",",W","-13.36",",,,W","-21.22",",,,W","100",",W","100",",W","","","12.5",",W","14.3",",W","",""
"USW00026501","2021-01","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","1.4","1,W","0.0","W","0.0","1,W","5","1,W","0","1,W","0","1,W","","","","","20","1,W","30","1,W","30","1,W","0","1,W","0","1,W","26","","4","","20210131",",1,W","","","","","","","20210112",",1,W","20210123","+,1,W","-40.5","1,W,31,","","","","","1.5","1,,W,12,","0.0","1,W,23,+","4355.3","W","1090.8","1,W","3.7","1,,,W","","","-18.03","1,W","-13.17","1,,,W","-22.88","1,,,W","110","1,W","110","1,W","","","13.0","1,W","14.8","1,W","",""
"USW00026501","2021-02","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","1.5",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","","","","","27",",W","28",",W","28",",W","0",",W","0",",W","16","","2","","20210210",",,W","","","","","","","20210224",",,W","20210212",",,W","-44.9",",W,10,","","","","","2.0",",,W,24,","-3.8",",W,12,","5560.5","W","1205.2",",W","2.3",",,,W","","","-24.71",",W","-18.58",",,,W","-30.85",",,,W","90",",W","80",",W","","","10.7",",W","12.5",",W","",""
"USW00026501","2021-03","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.1",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","","","","","20",",W","31",",W","25",",W","0",",W","0",",W","19","","3","","20210312","+,,W","","","","","","","20210331","+,,W","20210329",",,W","-37.7",",W,12,+","","","","","0.0",",T,W,31,+","2.8",",W,29,","6579.7","W","1019.2",",W","0.0",",T,,W","","","-14.54",",W","-7.86",",,,W","-21.23",",,,W","100",",W","130",",W","","","13.9",",W","16.1",",W","",""
"USW00026501","2021-04","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.0","4,W","0.0","W","0.0","4,W","2","4,W","0","4,W","0","4,W","","","","","9","4,W","26","4,W","9","4,W","0","4,W","0","4,W","8","","1","","20210409",",4,W","","","","","","","20210403",",4,W","20210425",",4,W","-32.1","4,W,09,","","","","","2.3","4,,W,03,","15.0","4,W,25,","7201.9","W","622.2","4,W","2.6","4,,,W","","","-5.60","4,W","1.32","4,,,W","-12.52","4,,,W","220","4,W","220","4,W","","","14.8","4,W","17.9","4,W","",""
"USW00026501","2021-05","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.6","1,W","0.0","W","0.0","1,W","2","1,W","0","1,W","0","1,W","","","","","0","1,W","9","1,W","0","1,W","3","1,W","0","1,W","1","","","","20210501",",1,W","","","","","","","20210512",",1,W","20210525",",1,W","-5.5","1,W,01,","","","","","0.5","1,,W,12,","22.8","1,W,25,","7503.3","W","301.4","1,W","0.8","1,,,W","","","8.29","1,W","14.82","1,,,W","1.75","1,,,W","60","1,W","40","1,W","","","10.3","1,W","13.9","1,W","",""
"USW00026501","2021-06","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.7",",W","0.0","W","0.0",",W","17",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","10",",W","0",",W","8","","2","","20210604",",,W","","","","","","","20210602",",,W","20210623",",,W","2.2",",W,04,","","","","","6.9",",,W,02,","25.6",",W,23,","7638.7","W","135.4",",W","30.6",",,,W","","","13.82",",W","18.59",",,,W","9.05",",,,W","240",",W","230",",W","","","10.3",",W","13.4",",W","",""
"USW00026501","2021-07","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.2",",W","3.7","W","3.7",",W","14",",W","7",",W","0",",W","","","","","0",",W","0",",W","0",",W","11",",W","0",",W","13","","","","20210710",",,W","","","","","","","20210727",",,W","20210719",",,W","5.6",",W,10,","","","","","16.5",",,W,27,","27.8",",W,19,","106.4","W","106.4",",W","45.3",",,,W","","","15.02",",W","18.84",",,,W","11.20",",,,W","230",",W","210",",W","","","13.0",",W","15.7",",W","",""
"USW00026501","2021-08","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.6",",W","12.6","W","8.9",",W","20",",W","11",",W","0",",W","","","","","0",",W","1",",W","0",",W","4",",W","0",",W","15","","1","","20210828",",,W","","","","","","","20210816",",,W","20210803",",,W","0.0",",W,28,","","","","","16.5",",,W,16,","28.9",",W,03,","324.6","W","218.2",",W","76.0",",,,W","","","11.58",",W","15.05",",,,W","8.12",",,,W","230",",W","230",",W","","","10.3",",W","13.4",",W","",""
"USW00026501","2021-09","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.3",",W","12.6","W","0.0",",W","14",",W","5",",W","0",",W","","","","","0",",W","14",",W","0",",W","0",",W","0",",W","14","","","","20210925",",,W","","","","","","","20210911",",,W","20210901",",,W","-9.3",",W,25,","","","","","8.4",",,W,11,","19.4",",W,01,","711.6","W","387.0",",W","38.5",",,,W","","","5.43",",W","9.10",",,,W","1.77",",,,W","210",",W","10",",W","","","8.1",",W","11.6",",W","",""
"USW00026501","2021-10","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.2","1,W","12.6","W","0.0","1,W","6","1,W","1","1,W","0","1,W","","","","","0","1,W","27","1,W","12","1,W","0","1,W","0","1,W","20","","1","","20211029",",1,W","","","","","","","20211006",",1,W","20211007",",1,W","-12.1","1,W,29,","","","","","3.3","1,,W,06,","6.1","1,W,07,","1326.7","W","615.1","1,W","8.3","1,,,W","","","-2.17","1,W","0.35","1,,,W","-4.69","1,,,W","100","1,W","90","1,W","","","9.8","1,W","13.0","1,W","",""
"USW00026501","2021-11","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","1.4","3,W","12.6","W","0.0","3,W","3","3,W","0","3,W","0","3,W","","","","","21","3,W","27","3,W","27","3,W","0","3,W","0","3,W","19","","1","","20211127",",3,W","","","","","","","20211104",",3,W","20211105","+,3,W","-38.2","3,W,27,","","","","","0.8","3,,W,04,","-2.7","3,W,05,+","2376.0","W","1049.3","3,W","1.4","3,,,W","","","-20.53","3,W","-16.74","3,,,W","-24.32","3,,,W","20","3,W","10","3,W","","","6.7","3,W","12.5","3,W","",""
"USW00026501","2021-12","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.5","2,W","12.6","W","0.0","1,W","8","1,W","4","1,W","0","1,W","","","","","20","1,W","30","1,W","25","1,W","0","1,W","0","1,W","23","","3","","20211214",",1,W","","","","","","","20211227","+,1,W","20211226",",1,W","-43.2","1,W,14,","","","","","3.0","1,,W,27,+","5.6","1,W,26,","3439.9","W","1063.9","1,W","13.2","1,,,W","","","-17.13","1,W","-11.91","1,,,W","-22.36","1,,,W","230","1,W","230","1,W","","","19.7","1,W","25.9","1,W","",""
"USW00026501","2022-01","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.2",",W","0.0","W","0.0",",W","10",",W","0",",W","0",",W","","","","","19",",W","31",",W","30",",W","0",",W","0",",W","22","","","","20220103","+,,W","","","","","","","20220120","+,,W","20220124",",,W","-42.7",",W,03,+","","","","","1.3",",,W,20,+","1.7",",W,24,","4681.8","W","1241.9",",W","6.9",",,,W","","","-21.73",",W","-17.98",",,,W","-25.47",",,,W","230",",W","220",",W","","","13.4",",W","16.5",",W","",""
"USW00026501","2022-02","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.5",",W","0.0","W","0.0",",W","4",",W","0",",W","0",",W","","","","","21",",W","28",",W","26",",W","0",",W","0",",W","17","","1","","20220207",",,W","","","","","","","20220212",",,W","20220224",",,W","-43.2",",W,07,","","","","","1.5",",,W,12,","3.3",",W,24,","5775.9","W","1094.1",",W","3.6",",,,W","","","-20.74",",W","-15.18",",,,W","-26.31",",,,W","80",",W","80",",W","","","14.3",",W","17.9",",W","",""
"USW00026501","2022-03","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.0",",W","0.0","W","0.0",",W","0",",W","0",",W","0",",W","","","","","12",",W","31",",W","25",",W","0",",W","0",",W","7","","","","20220322",",,W","","","","","","","20220329","+,,W","20220327",",,W","-28.8",",W,22,","","","","","0.0",",T,W,29,+","4.4",",W,27,","6661.8","W","885.9",",W","0.0",",T,,W","","","-10.25",",W","-4.30",",,,W","-16.19",",,,W","110",",W","110",",W","","","14.8",",W","17.4",",W","",""
"USW00026501","2022-04","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","","","4",",W","0",",W","0",",W","","","","","","","","","","","","","","","4","","","","","","","","","","","","20220406",",,W","","","","","","","","","0.8",",,W,06,","","","","","","","1.7",",,,W","","","","","","","","","","","","","","","","","","","",""
"USW00026501","2022-05","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","","","4",",W","0",",W","0",",W","","","","","","","","","","","","","","","2","","","","","","","","","","","","20220511",",,W","","","","","","","","","2.0",",,W,11,","","","","","","","6.1",",,,W","","","","","","","","","","","","","","","","","","","",""
"USW00026501","2022-06","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","1.1",",W","5",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","16",",W","0",",W","5","","","","20220612",",,W","","","","","","","20220618",",,W","20220630",",,W","1.7",",W,12,","","","","","10.9",",,W,18,","26.1",",W,30,","","","105.3",",W","18.5",",,,W","","","14.86",",W","20.80",",,,W","8.92",",,,W","","","","","","","","","","","",""
"USW00026501","2022-07","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","6.4","1,W","11","1,W","4","1,W","0","1,W","","","","","0","1,W","0","1,W","0","1,W","10","1,W","0","1,W","6","","","","20220729","+,1,W","","","","","","","20220706",",1,W","20220709",",1,W","5.0","1,W,29,+","","","","","15.7","1,,W,06,","27.8","1,W,09,","118.7","W","118.7","1,W","45.5","1,,,W","","","14.59","1,W","19.24","1,,,W","9.94","1,,,W","","","","","","","","","","","",""
"USW00026501","2022-08","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",W","20",",W","11",",W","0",",W","","","","","0",",W","0",",W","0",",W","4",",W","0",",W","17","","3","","20220811","+,,W","","","","","","","20220814",",,W","20220803",",,W","0.6",",W,11,+","","","","","15.0",",,W,14,","23.3",",W,03,","316.8","W","198.1",",W","85.5",",,,W","","","11.94",",W","15.68",",,,W","8.20",",,,W","","","","","","","","","","","",""
"USW00026501","2022-09","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0","2,W","10","2,W","3","2,W","0","2,W","","","","","0","2,W","3","2,W","0","2,W","0","2,W","0","2,W","8","","1","","20220927",",2,W","","","","","","","20220908","+,2,W","20220913",",2,W","-4.3","2,W,27,","","","","","3.8","2,,W,08,+","16.7","2,W,13,","615.1","W","298.3","2,W","16.8","2,,,W","","","7.68","2,W","11.38","2,,,W","3.99","2,,,W","","","","","","","","","","","",""
"USW00026501","2022-10","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",W","3",",W","1",",W","0",",W","","","","","0",",W","26",",W","12",",W","0",",W","0",",W","13","","1","","20221031",",,W","","","","","","","20221006",",,W","20221005",",,W","-16.0",",W,31,","","","","","6.4",",,W,06,","9.4",",W,05,","1245.3","W","630.2",",W","10.7",",,,W","","","-2.00",",W","0.74",",,,W","-4.73",",,,W","","","","","","","","","","","",""
"USW00026501","2022-11","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",W","4",",W","0",",W","0",",W","","","","","10",",W","30",",W","29",",W","0",",W","0",",W","23","","5","","20221129",",,W","","","","","","","20221121","+,,W","20221108",",,W","-32.7",",W,29,","","","","","0.8",",,W,21,+","1.1",",W,08,","2147.7","W","902.4",",W","2.4",",,,W","","","-11.75",",W","-8.35",",,,W","-15.14",",,,W","","","","","","","","","","","",""
"USW00026501","2022-12","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",W","4",",W","0",",W","0",",W","","","","","18",",W","31",",W","29",",W","0",",W","0",",W","20","","","","20221221",",,W","","","","","","","20221202",",,W","20221205",",,W","-43.2",",W,21,","","","","","1.3",",,W,02,","3.9",",W,05,","3312.0","W","1164.3",",W","2.4",",,,W","","","-19.23",",W","-15.97",",,,W","-22.48",",,,W","","","","","","","","","","","",""
"USW00026501","2023-01","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.0","","0.0",",W","3",",W","0",",W","0",",W","","","","","24",",W","31",",W","31",",W","0",",W","0",",W","24","","1","","20230122",",,W","","","","","","","20230129",",,W","20230130",",,W","-42.1",",W,22,","","","","","1.0",",,W,29,","-3.2",",W,30,","4461.6","","1149.6",",W","2.1",",,,W","","","-18.75",",W","-14.59",",,,W","-22.91",",,,W","","","","","","","","","","","",""
"USW00026501","2023-02","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.2","4,W","0.0","","0.0","4,W","4","4,W","0","4,W","0","4,W","","","","","18","4,W","24","4,W","23","4,W","0","4,W","0","4,W","20","","","","20230214",",4,W","","","","","","","20230220","+,4,W","20230223",",4,W","-38.2","4,W,14,","","","","","0.5","4,,W,20,+","3.3","4,W,23,","5342.9","","881.3","4,W","1.6","4,,,W","","","-18.39","4,W","-12.90","4,,,W","-23.88","4,,,W","240","4,W","240","4,W","","","16.5","4,W","20.1","4,W","",""
"USW00026501","2023-03","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
