"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003816","1974-05","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","96.5","0","74.3",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","16","","3","","19740507",",,0","19740531","+,,0","19740531","+,,0","5","","19740515",",,0","19740519",",,0","4.4",",0,07,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,15,","32.8",",0,19,","2030.8","0","","","","","28.7",",0","","","","","","","","","","","","","","","","","","","","","95.2",",,,0","","","","","","","","","0",",,,0","19.80",",0","24.91",",,,0","14.70",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1974-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","199.8","0","103.3",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","5","","","","19740617",",,0","19740630","+,,0","19740630","+,,0","6","","19740607",",,0","19740621",",,0","10.6",",0,17,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,07,","33.9",",0,21,","2033.0","0","","","","","2.2",",0","","","","","","","","","","","","","","","","","","","","","105.5",",,,0","","","","","","","","","0",",,,0","21.70",",0","27.18",",,,0","16.22",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1974-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","449.3","0","249.5",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","22","","2","","19740730",",,0","19740731","+,,0","19740731","+,,0","8","","19740722",",,0","19740719",",,0","13.9",",0,30,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,22,","37.2",",0,19,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","31.9",",,,0","","","","","","","","","0",",,,0","26.38",",0","32.38",",,,0","20.38",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1974-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","634.4","0","185.1",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","21","","5","","19740804",",,0","19740831","+,,0","19740831","+,,0","9","","19740828",",,0","19740826",",,0","13.3",",0,04,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,28,","32.2",",0,26,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","115.3",",,,0","","","","","","","","","0",",,,0","24.30",",0","29.57",",,,0","19.04",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1974-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","682.2","0","47.8",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","17","","3","","19740923",",,0","19740930","+,,0","19740930","+,,0","3","","19740913",",,0","19740912","+,,0","3.3",",0,23,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,13,","29.4",",0,12,+","46.3","0","","","","","46.3",",0","","","","","","","","","","","","","","","","","","","","","71.2",",,,0","","","","","","","","","0",",,,0","18.38",",0","23.58",",,,0","13.18",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1974-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","695.3","0","13.1",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","19",",0","0",",0","9","","1","","19741003",",,0","19741031","+,,0","19741031","+,,0","","","19741014",",,0","19741013",",,0","-1.1",",0,03,","0",",,0,31,+","0",",,0,31,+","50.0",",,0,14,","27.2",",0,13,","177.0","0","","","","","130.7",",0","","","","","","","","","","","","","","","","","","","","","61.4",",,,0","","","","","","","","","0",",,,0","14.54",",0","21.63",",,,0","7.45",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1974-11","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","702.3","0","7.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","3",",0","0",",0","13","","1","","19741126",",,0","19741130","+,,0","19741130",",,0","3","","19741104",",,0","19741102",",,0","-3.3",",0,26,","0",",,0,30,+","8",",,0,30,","22.9",",,0,04,","25.0",",0,02,","460.2","0","","","","","283.2",",0","","","","","","","","","","","","","","","","","","","","","86.0",",,,0","","","","","","","","","8",",,,0","9.13",",0","13.89",",,,0","4.36",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1974-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","702.3","0","0.0",",0","16",",0","8",",0","1",",0","0",",0","0",",0","0",",0","21",",0","2",",0","0",",0","0",",0","17","","6","","19741209",",,0","19741202",",,0","19741201",",,0","","","19741224",",,0","19741231",",,0","-7.8",",0,09,","0",",T,0,02,","15",",,0,01,","27.2",",,0,24,","18.3",",0,31,","921.1","0","","","","","460.9",",0","","","","","","","","","","","","","","","","","","","","","82.1",",,,0","","","","","","","","","15",",,,0","3.46",",0","7.97",",,,0","-1.04",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","22",",0","2",",0","1",",0","0",",0","13","","3","","19750113",",,0","19750131","+,,0","19750119","+,,0","2","","19750110",",,0","19750128",",,0","-11.1",",0,13,","0",",,0,31,+","0",",T,0,19,+","32.0",",,0,10,","21.7",",0,28,","1371.6","0","","","","","450.5",",0","","","","","","","","","","","","","","","","","","","","","96.4",",,,0","","","","","","","","","0",",T,,0","3.80",",0","9.02",",,,0","-1.41",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-02","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","7",",0","1",",0","1",",0","1",",0","0",",0","16",",0","3",",0","0",",0","0",",0","17","","2","","19750210","+,,0","19750225",",,0","19750224",",,0","3","","19750223",",,0","19750221",",,0","-10.6",",0,10,+","25",",,0,25,","25",",,0,24,","33.0",",,0,23,","18.3",",0,21,","1784.3","0","","","","","412.7",",0","","","","","","","","","","","","","","","","","","","","","102.1",",,,0","","","","","","","","","25",",,,0","3.59",",0","8.05",",,,0","-0.86",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-03","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","15",",0","11",",0","2",",0","3",",0","3",",0","0",",0","13",",0","1",",0","2",",0","0",",0","14","","1","","19750303",",,0","19750310",",,0","19750309",",,0","8","","19750328",",,0","19750320",",,0","-6.7",",0,03,","127",",,0,10,","127",",,0,09,","77.2",",,0,28,","22.2",",0,20,","2171.9","0","","","","","387.6",",0","","","","","","","","","","","","","","","","","","","","","228.0",",,,0","","","","","","","","","203",",,,0","5.83",",0","10.53",",,,0","1.14",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-04","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","21.4","0","21.4",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","8","","2","","19750404",",,0","19750430","+,,0","19750430","+,,0","5","","19750424",",,0","19750427",",,0","-1.1",",0,04,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,24,","28.3",",0,27,","2330.7","0","","","","","158.8",",0","","","","","","","","","","","","","","","","","","","","","100.8",",,,0","","","","","","","","","0",",,,0","13.75",",0","19.46",",,,0","8.04",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-05","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","111.1","0","89.7",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","19","","2","","19750502",",,0","19750531","+,,0","19750531","+,,0","7","","19750506",",,0","19750522",",,0","7.8",",0,02,","0",",,0,31,+","0",",,0,31,+","33.8",",,0,06,","32.8",",0,22,","2341.7","0","","","","","11.0",",0","","","","","","","","","","","","","","","","","","","","","101.6",",,,0","","","","","","","","","0",",,,0","20.87",",0","26.17",",,,0","15.56",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","297.2","0","186.1",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","10","","","","19750601",",,0","19750630","+,,0","19750630","+,,0","7","","19750605",",,0","19750629",",,0","11.7",",0,01,","0",",,0,30,+","0",",,0,30,+","55.4",",,0,05,","34.4",",0,29,","2342.0","0","","","","","0.3",",0","","","","","","","","","","","","","","","","","","","","","92.9",",,,0","","","","","","","","","0",",,,0","24.53",",0","29.94",",,,0","19.12",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","512.9","0","215.7",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","23","","2","","19750714",",,0","19750731","+,,0","19750731","+,,0","7","","19750720",",,0","19750704","+,,0","12.8",",0,14,","0",",,0,31,+","0",",,0,31,+","48.0",",,0,20,","33.9",",0,04,+","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","179.0",",,,0","","","","","","","","","0",",,,0","25.29",",0","30.81",",,,0","19.77",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","723.6","0","210.7",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","23","","4","","19750808","+,,0","19750831","+,,0","19750831","+,,0","8","","19750803",",,0","19750813","+,,0","16.1",",0,08,+","0",",,0,31,+","0",",,0,31,+","43.2",",,0,03,","32.8",",0,13,+","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","123.8",",,,0","","","","","","","","","0",",,,0","25.13",",0","29.63",",,,0","20.63",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","788.8","0","65.2",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","3",",0","23","","7","","19750927",",,0","19750930","+,,0","19750930","+,,0","3","","19750911",",,0","19750902",",,0","4.4",",0,27,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,11,","33.9",",0,02,","56.4","0","","","","","56.4",",0","","","","","","","","","","","","","","","","","","","","","71.8",",,,0","","","","","","","","","0",",,,0","18.63",",0","23.65",",,,0","13.60",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","826.9","0","38.1",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","14","","5","","19751031","+,,0","19751031","+,,0","19751031","+,,0","","","19751017",",,0","19751013","+,,0","1.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","30.7",",,0,17,","31.1",",0,13,+","162.5","0","","","","","106.1",",0","","","","","","","","","","","","","","","","","","","","","66.9",",,,0","","","","","","","","","0",",,,0","16.14",",0","22.26",",,,0","10.02",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-11","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","829.7","0","2.8",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10",",0","0",",0","8","","","","19751128",",,0","19751130","+,,0","19751122","+,,0","3","","19751106",",,0","19751104",",,0","-5.0",",0,28,","0",",,0,30,+","0",",T,0,22,+","42.7",",,0,06,","25.0",",0,04,","403.6","0","","","","","241.1",",0","","","","","","","","","","","","","","","","","","","","","127.2",",,,0","","","","","","","","","0",",T,,0","10.39",",0","15.87",",,,0","4.90",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1975-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","829.7","0","0.0",",0","8",",0","7",",0","1",",0","1",",0","1",",0","0",",0","18",",0","2",",0","0",",0","0",",0","14","","2","","19751218",",,0","19751225",",,0","19751225",",,0","1","","19751215",",,0","19751214",",,0","-10.6",",0,18,","25",",,0,25,","51",",,0,25,","28.2",",,0,15,","19.4",",0,14,","847.6","0","","","","","444.0",",0","","","","","","","","","","","","","","","","","","","","","83.1",",,,0","","","","","","","","","51",",,,0","4.01",",0","7.98",",,,0","0.04",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","6",",0","1",",0","2",",0","0",",0","0",",0","26",",0","6",",0","0",",0","0",",0","10","","1","","19760109","+,,0","19760121","+,,0","19760120",",,0","1","","19760125",",,0","19760113",",,0","-16.1",",0,09,+","25",",,0,21,+","13",",,0,20,","41.1",",,0,25,","17.8",",0,13,","1404.3","0","","","","","556.7",",0","","","","","","","","","","","","","","","","","","","","","89.6",",,,0","","","","","","","","","13",",,,0","0.38",",0","5.58",",,,0","-4.83",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-02","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","3",",0","1",",0","1",",0","1",",0","0",",0","10",",0","2",",0","5",",0","0",",0","10","","1","","19760203",",,0","19760203",",,0","19760202",",,0","5","","19760217",",,0","19760229",",,0","-11.1",",0,03,","76",",,0,03,","76",",,0,02,","73.2",",,0,17,","23.3",",0,29,","1701.9","0","","","","","297.6",",0","","","","","","","","","","","","","","","","","","","","","103.7",",,,0","","","","","","","","","76",",,,0","8.07",",0","13.78",",,,0","2.36",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-03","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","7.8","0","7.8",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","8",",0","0",",0","9","","1","","19760317",",,0","19760316",",,0","19760316",",,0","6","","19760329",",,0","19760304","+,,0","-2.2",",0,17,","0",",T,0,16,","0",",T,0,16,","33.3",",,0,29,","25.0",",0,04,+","1899.8","0","","","","","197.9",",0","","","","","","","","","","","","","","","","","","","","","124.2",",,,0","","","","","","","","","0",",T,,0","12.20",",0","17.85",",,,0","6.55",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-04","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","37.3","0","29.5",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","10","","","","19760410",",,0","19760430","+,,0","19760430","+,,0","3","","19760424",",,0","19760423",",,0","0.0",",0,10,","0",",,0,30,+","0",",,0,30,+","25.7",",,0,24,","30.0",",0,23,","2030.9","0","","","","","131.1",",0","","","","","","","","","","","","","","","","","","","","","52.7",",,,0","","","","","","","","","0",",,,0","14.95",",0","21.52",",,,0","8.37",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-05","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","60.8","0","23.5",",0","11",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","15","","","","19760504",",,0","19760531","+,,0","19760531","+,,0","4","","19760514",",,0","19760521",",,0","1.1",",0,04,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,14,","29.4",",0,21,","2098.1","0","","","","","67.2",",0","","","","","","","","","","","","","","","","","","","","","125.6",",,,0","","","","","","","","","0",",,,0","16.92",",0","22.78",",,,0","11.07",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","197.1","0","136.3",",0","12",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","15","","2","","19760621","+,,0","19760630","+,,0","19760630","+,,0","10","","19760615",",,0","19760613",",,0","13.3",",0,21,+","0",",,0,30,+","0",",,0,30,+","49.5",",,0,15,","33.3",",0,13,","2098.9","0","","","","","0.8",",0","","","","","","","","","","","","","","","","","","","","","185.8",",,,0","","","","","","","","","0",",,,0","22.85",",0","27.96",",,,0","17.74",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","422.2","0","225.1",",0","5",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","15","","1","","19760717",",,0","19760731","+,,0","19760731","+,,0","8","","19760703",",,0","19760724",",,0","14.4",",0,17,","0",",,0,31,+","0",",,0,31,+","60.7",",,0,03,","37.2",",0,24,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","129.7",",,,0","","","","","","","","","0",",,,0","25.59",",0","31.08",",,,0","20.11",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","587.2","0","165.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","18","","2","","19760809",",,0","19760831","+,,0","19760831","+,,0","3","","19760814",",,0","19760828",",,0","12.2",",0,09,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,14,","33.9",",0,28,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","13.7",",,,0","","","","","","","","","0",",,,0","23.65",",0","29.87",",,,0","17.44",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","658.4","0","71.2",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","16","","3","","19760922",",,0","19760930","+,,0","19760930","+,,0","2","","19760927",",,0","19760915","+,,0","4.4",",0,22,","0",",,0,30,+","0",",,0,30,+","20.1",",,0,27,","30.6",",0,15,+","14.0","0","","","","","14.0",",0","","","","","","","","","","","","","","","","","","","","","50.1",",,,0","","","","","","","","","0",",,,0","20.24",",0","27.34",",,,0","13.14",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1976-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","665.1","0","6.7",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","10",",0","0",",0","16","","2","","19761029",",,0","19761031","+,,0","19761031","+,,0","","","19761030",",,0","19761004",",,0","-5.0",",0,29,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,30,","29.4",",0,04,","220.6","0","","","","","206.6",",0","","","","","","","","","","","","","","","","","","","","","74.2",",,,0","","","","","","","","","0",",,,0","11.88",",0","18.42",",,,0","5.34",",,,0","","","","","","","","","","","","","","","","","",""
